Time,Acetate,CO2,CH4,H2,H,M_CH4_ace,M_CH4_H2
1.657156,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.868726,350.000000
1.657272,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.868450,350.000000
1.657388,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.868174,350.000000
1.657503,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.867898,350.000000
1.657619,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.867622,350.000000
1.657735,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.867345,350.000000
1.657851,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.867069,350.000000
1.657966,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.866793,350.000000
1.658082,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.866517,350.000000
1.658198,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.866241,350.000000
1.658314,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.865965,350.000000
1.658429,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.865689,350.000000
1.658545,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.865413,350.000000
1.658661,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.865136,350.000000
1.658777,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.864860,350.000000
1.658892,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.864584,350.000000
1.659008,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.864308,350.000000
1.659124,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.864032,350.000000
1.659240,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.863756,350.000000
1.659355,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.863480,350.000000
1.659471,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.863204,350.000000
1.659587,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.862927,350.000000
1.659703,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.862651,350.000000
1.659818,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.862375,350.000000
1.659934,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.862099,350.000000
1.660050,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.861823,350.000000
1.660166,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.861547,350.000000
1.660281,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.861271,350.000000
1.660397,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.860994,350.000000
1.660513,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.860718,350.000000
1.660629,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.860442,350.000000
1.660744,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.860166,350.000000
1.660860,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.859890,350.000000
1.660976,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.859614,350.000000
1.661091,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.859338,350.000000
1.661207,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.859062,350.000000
1.661323,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.858785,350.000000
1.661439,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.858509,350.000000
1.661554,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.858233,350.000000
1.661670,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.857957,350.000000
1.661786,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.857681,350.000000
1.661902,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.857405,350.000000
1.662017,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.857129,350.000000
1.662133,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.856853,350.000000
1.662249,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.856576,350.000000
1.662365,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.856300,350.000000
1.662480,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.856024,350.000000
1.662596,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.855748,350.000000
1.662712,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.855472,350.000000
1.662828,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.855196,350.000000
1.662943,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.854920,350.000000
1.663059,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.854644,350.000000
1.663175,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.854367,350.000000
1.663291,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.854091,350.000000
1.663406,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.853815,350.000000
1.663522,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.853539,350.000000
1.663638,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.853263,350.000000
1.663754,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.852987,350.000000
1.663869,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.852711,350.000000
1.663985,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.852435,350.000000
1.664101,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.852159,350.000000
1.664217,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.851882,350.000000
1.664332,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.851606,350.000000
1.664448,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.851330,350.000000
1.664564,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.851054,350.000000
1.664680,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.850778,350.000000
1.664795,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.850502,350.000000
1.664911,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.850226,350.000000
1.665027,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.849950,350.000000
1.665143,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.849673,350.000000
1.665258,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.849397,350.000000
1.665374,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.849121,350.000000
1.665490,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.848845,350.000000
1.665606,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.848569,350.000000
1.665721,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.848293,350.000000
1.665837,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.848017,350.000000
1.665953,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.847741,350.000000
1.666069,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.847465,350.000000
1.666184,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.847188,350.000000
1.666300,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.846912,350.000000
1.666416,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.846636,350.000000
1.666532,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.846360,350.000000
1.666647,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.846084,350.000000
1.666763,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.845808,350.000000
1.666879,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.845532,350.000000
1.666995,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.845256,350.000000
1.667110,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.844979,350.000000
1.667226,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.844703,350.000000
1.667342,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.844427,350.000000
1.667458,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.844151,350.000000
1.667573,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.843875,350.000000
1.667689,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.843599,350.000000
1.667805,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.843323,350.000000
1.667921,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.843047,350.000000
1.668036,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.842771,350.000000
1.668152,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.842494,350.000000
1.668268,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.842218,350.000000
1.668384,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.841942,350.000000
1.668499,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.841666,350.000000
1.668615,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.841390,350.000000
1.668731,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.841114,350.000000
1.668847,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.840838,350.000000
1.668962,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.840562,350.000000
1.669078,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.840286,350.000000
1.669194,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.840009,350.000000
1.669310,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.839733,350.000000
1.669425,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.839457,350.000000
1.669541,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.839181,350.000000
1.669657,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.838905,350.000000
1.669773,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.838629,350.000000
1.669888,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.838353,350.000000
1.670004,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.838077,350.000000
1.670120,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.837801,350.000000
1.670236,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.837524,350.000000
1.670351,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.837248,350.000000
1.670467,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.836972,350.000000
1.670583,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.836696,350.000000
1.670699,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.836420,350.000000
1.670814,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.836144,350.000000
1.670930,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.835868,350.000000
1.671046,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.835592,350.000000
1.671162,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.835316,350.000000
1.671277,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.835039,350.000000
1.671393,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.834763,350.000000
1.671509,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.834487,350.000000
1.671625,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.834211,350.000000
1.671740,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.833935,350.000000
1.671856,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.833659,350.000000
1.671972,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.833383,350.000000
1.672088,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.833107,350.000000
1.672203,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.832831,350.000000
1.672319,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.832555,350.000000
1.672435,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.832278,350.000000
1.672550,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.832002,350.000000
1.672666,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.831726,350.000000
1.672782,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.831450,350.000000
1.672898,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.831174,350.000000
1.673013,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.830898,350.000000
1.673129,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.830622,350.000000
1.673245,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.830346,350.000000
1.673361,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.830070,350.000000
1.673476,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.829793,350.000000
1.673592,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.829517,350.000000
1.673708,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.829241,350.000000
1.673824,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.828965,350.000000
1.673939,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.828689,350.000000
1.674055,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.828413,350.000000
1.674171,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.828137,350.000000
1.674287,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.827861,350.000000
1.674402,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.827585,350.000000
1.674518,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.827309,350.000000
1.674634,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.827032,350.000000
1.674750,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.826756,350.000000
1.674865,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.826480,350.000000
1.674981,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.826204,350.000000
1.675097,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.825928,350.000000
1.675213,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.825652,350.000000
1.675328,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.825376,350.000000
1.675444,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.825100,350.000000
1.675560,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.824824,350.000000
1.675676,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.824548,350.000000
1.675791,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.824271,350.000000
1.675907,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.823995,350.000000
1.676023,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.823719,350.000000
1.676139,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.823443,350.000000
1.676254,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.823167,350.000000
1.676370,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.822891,350.000000
1.676486,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.822615,350.000000
1.676602,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.822339,350.000000
1.676717,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.822063,350.000000
1.676833,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.821787,350.000000
1.676949,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.821510,350.000000
1.677065,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.821234,350.000000
1.677180,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.820958,350.000000
1.677296,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.820682,350.000000
1.677412,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.820406,350.000000
1.677528,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.820130,350.000000
1.677643,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.819854,350.000000
1.677759,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.819578,350.000000
1.677875,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.819302,350.000000
1.677991,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.819026,350.000000
1.678106,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.818750,350.000000
1.678222,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.818473,350.000000
1.678338,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.818197,350.000000
1.678454,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.817921,350.000000
1.678569,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.817645,350.000000
1.678685,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.817369,350.000000
1.678801,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.817093,350.000000
1.678917,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.816817,350.000000
1.679032,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.816541,350.000000
1.679148,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.816265,350.000000
1.679264,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.815989,350.000000
1.679380,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.815712,350.000000
1.679495,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.815436,350.000000
1.679611,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.815160,350.000000
1.679727,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.814884,350.000000
1.679843,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.814608,350.000000
1.679958,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.814332,350.000000
1.680074,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.814056,350.000000
1.680190,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.813780,350.000000
1.680306,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.813504,350.000000
1.680421,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.813228,350.000000
1.680537,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.812952,350.000000
1.680653,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.812675,350.000000
1.680769,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.812399,350.000000
1.680884,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.812123,350.000000
1.681000,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.811847,350.000000
1.681116,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.811571,350.000000
1.681232,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.811295,350.000000
1.681347,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.811019,350.000000
1.681463,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.810743,350.000000
1.681579,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.810467,350.000000
1.681695,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.810191,350.000000
1.681810,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.809915,350.000000
1.681926,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.809638,350.000000
1.682042,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.809362,350.000000
1.682158,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.809086,350.000000
1.682273,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.808810,350.000000
1.682389,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.808534,350.000000
1.682505,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.808258,350.000000
1.682621,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.807982,350.000000
1.682736,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.807706,350.000000
1.682852,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.807430,350.000000
1.682968,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.807154,350.000000
1.683084,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.806878,350.000000
1.683199,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.806602,350.000000
1.683315,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.806325,350.000000
1.683431,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.806049,350.000000
1.683547,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.805773,350.000000
1.683662,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.805497,350.000000
1.683778,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.805221,350.000000
1.683894,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.804945,350.000000
1.684009,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.804669,350.000000
1.684125,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.804393,350.000000
1.684241,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.804117,350.000000
1.684357,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.803841,350.000000
1.684472,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.803565,350.000000
1.684588,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.803289,350.000000
1.684704,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.803012,350.000000
1.684820,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.802736,350.000000
1.684935,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.802460,350.000000
1.685051,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.802184,350.000000
1.685167,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.801908,350.000000
1.685283,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.801632,350.000000
1.685398,0.000000,-0.919610,-0.919610,1.800000,1.839178,357.801356,350.000000
